k1,k2,band,energy_meV
0.775,0.025,37,-25.56044098375267
0.775,0.025,38,-21.19472935672364
0.775,0.025,39,-21.06447067900656
0.775,0.025,40,-14.967275408303692
0.775,0.025,41,-7.8075880372683315
0.775,0.025,42,-7.533745166609805
0.775,0.025,43,-5.908784658574362
0.775,0.025,44,-4.769044021551906
0.775,0.025,45,-4.246369565102043
0.775,0.025,46,-3.6821527346939575
0.775,0.025,47,-2.800825824830852
0.775,0.025,48,-2.176848765636734
0.775,0.025,49,-1.2866603428156083
0.775,0.025,50,-0.2771196635272588
0.775,0.025,51,0.8342826522531368
0.775,0.025,52,2.0439258394142996
0.775,0.025,53,3.355379591701066
0.775,0.025,54,4.755290199798921
0.775,0.025,55,6.277946208076415
0.775,0.025,56,7.908060983129545
0.775,0.025,57,9.620521580296284
0.775,0.025,58,11.409619034791646
0.775,0.025,59,13.271757286802568
0.775,0.025,60,15.179064345283095
0.775,0.025,61,16.94656315933668
0.775,0.025,62,16.97221558300115
0.775,0.025,63,17.041966087938736
0.775,0.025,64,18.43264070310964
0.775,0.025,65,18.697962079055554
0.775,0.025,66,18.751046858181923
0.775,0.025,67,19.396718906149488
0.775,0.025,68,19.656256550265326
0.775,0.025,69,20.09487830928984
0.775,0.025,70,20.505697138464157
0.775,0.025,71,20.830858274840594
0.775,0.025,72,21.026546674547205
0.775,0.025,73,21.385073113813817
0.775,0.025,74,21.69445746963858
0.775,0.025,75,21.860298920964667
0.775,0.025,76,22.288649658692037
0.775,0.025,77,22.85777454968042
0.775,0.025,78,22.92315775294071
0.775,0.025,79,25.331491751707944
0.775,0.025,80,31.463557725205902
0.775,0.025,81,33.0665501896121
0.775,0.025,82,35.865961803960516
0.775,0.025,83,36.390670192614685
0.775,0.025,84,38.00588843057182
0.775,0.025,85,39.88850766353825
0.775,0.025,86,40.43222980797466
0.775,0.025,87,42.236725412571445
0.775,0.025,88,42.43695263422215
0.775,0.025,89,43.7984407642603
0.775,0.025,90,45.2657089723598
0.775,0.025,91,45.45610867470478
0.775,0.025,92,46.993025637763495
0.775,0.025,93,47.483114992184525
0.775,0.025,94,47.842627452509554
0.775,0.025,95,49.723687268565264
0.775,0.025,96,50.529679643006396
0.775,0.025,97,50.907194370067366
0.775,0.025,98,51.16264735749558
0.775,0.025,99,52.885993507377876
0.775,0.025,100,53.28486842025578
0.775,0.025,101,53.57234153062175
0.775,0.025,102,54.51296912962047
0.775,0.025,103,56.79384160228547
0.775,0.025,104,59.09610414886655
0.775,0.025,105,61.58351949196462
0.775,0.025,106,64.17990932458332
0.775,0.025,107,65.49351897239545
0.775,0.025,108,67.02008005628545
0.775,0.025,109,69.4455974851524
0.775,0.025,110,70.330504680987
0.775,0.025,111,72.88902867057449
0.775,0.025,112,74.35041622049691
0.775,0.025,113,76.99893821635558
0.775,0.025,114,79.59319404561114
0.775,0.025,115,82.6633223171008
0.775,0.025,116,86.25908866019871
0.775,0.025,117,91.27431600998004
0.775,0.025,118,96.7911722348695
0.8,0.025,1,-93.61425594544066
0.8,0.025,2,-86.28832725439402
0.8,0.025,3,-81.03695300542903
0.8,0.025,4,-78.58214320753719
0.8,0.025,5,-74.3942567119659
0.8,0.025,6,-71.23791215706099
0.8,0.025,7,-70.30897678067912
0.8,0.025,8,-66.10916795071911
0.8,0.025,9,-64.40520518270797
0.8,0.025,10,-62.6093259245924
0.8,0.025,11,-59.831690722804225
0.8,0.025,12,-57.48501199070192
0.8,0.025,13,-56.2662895958028
0.8,0.025,14,-53.42273649135713
0.8,0.025,15,-51.85428943249143
0.8,0.025,16,-50.89414349195299
0.8,0.025,17,-48.16944656750782
0.8,0.025,18,-47.60467361015169
0.8,0.025,19,-45.92355534324828
0.8,0.025,20,-44.075137470748516
0.8,0.025,21,-43.14005797845839
0.8,0.025,22,-42.083750346075774
0.8,0.025,23,-40.37848966119829
0.8,0.025,24,-39.86029258005071
0.8,0.025,25,-38.99372059948705
0.8,0.025,26,-37.69859382108838
0.8,0.025,27,-37.23461147668074
0.8,0.025,28,-36.829743747219126
0.8,0.025,29,-36.31058714348602
0.8,0.025,30,-35.91225302266402
0.8,0.025,31,-34.20587904915899
0.8,0.025,32,-34.0960684577787
0.8,0.025,33,-31.621363906192514
0.8,0.025,34,-30.87354828215304
0.8,0.025,35,-28.860482538202987
0.8,0.025,36,-26.230495972539956
0.8,0.025,37,-25.56080770271771
0.8,0.025,38,-21.1945857040689
0.8,0.025,39,-21.064642720846066
0.8,0.025,40,-14.967241889986099
0.8,0.025,41,-7.808937141644051
0.8,0.025,42,-7.531261290855923
0.8,0.025,43,-5.919039647700302
0.8,0.025,44,-4.636348508420468
0.8,0.025,45,-4.454478545605085
0.8,0.025,46,-3.5453334253324016
0.8,0.025,47,-2.861482379440659
0.8,0.025,48,-2.1916327823852555
0.8,0.025,49,-1.2373031958110658
0.8,0.025,50,-0.3190486962775765
0.8,0.025,51,0.8600260077528361
0.8,0.025,52,2.0269146039086223
0.8,0.025,53,3.367220983757889
0.8,0.025,54,4.748169843524735
0.8,0.025,55,6.280873130665739
0.8,0.025,56,7.90734602024223
0.8,0.025,57,9.620581490414423
0.8,0.025,58,11.409581542244368
0.8,0.025,59,13.27183407994518
0.8,0.025,60,15.179021146290694
0.8,0.025,61,16.944669109487467
0.8,0.025,62,16.97234148265851
0.8,0.025,63,17.044174013028698
0.8,0.025,64,18.428375015955027
0.8,0.025,65,18.698164737411528
0.8,0.025,66,18.75606539522537
0.8,0.025,67,19.398703459218765
0.8,0.025,68,19.646992203957396
0.8,0.025,69,20.112450388131677
0.8,0.025,70,20.486155821801603
0.8,0.025,71,20.811968789009228
0.8,0.025,72,21.091336972549655
0.8,0.025,73,21.324616310724565
0.8,0.025,74,21.742541459904032
0.8,0.025,75,21.833993145939502
0.8,0.025,76,22.289360300092966
0.8,0.025,77,22.857240083921795
0.8,0.025,78,22.923639626280696
0.8,0.025,79,25.331551185633415
0.8,0.025,80,31.46354591900112
0.8,0.025,81,33.06632113523408
0.8,0.025,82,35.8654251308848
0.8,0.025,83,36.39006981632287
0.8,0.025,84,38.00971714921511
0.8,0.025,85,39.878463777417764
0.8,0.025,86,40.44283860479817
0.8,0.025,87,42.237122024908
0.8,0.025,88,42.446677647043636
0.8,0.025,89,43.740173327927266
0.8,0.025,90,45.276704569969766
0.8,0.025,91,45.617467836409844
0.8,0.025,92,46.846161585368534
0.8,0.025,93,47.07328023727051
0.8,0.025,94,48.661952891853296
0.8,0.025,95,49.33336785931642
0.8,0.025,96,50.10541555521825
0.8,0.025,97,50.98757263394348
0.8,0.025,98,51.830507933054264
0.8,0.025,99,52.53205804314415
0.8,0.025,100,53.14369982441398
0.8,0.025,101,53.67519388953205
0.8,0.025,102,54.58468730822005
0.8,0.025,103,56.79513880351285
0.8,0.025,104,59.09938712971833
0.8,0.025,105,61.56681849001285
0.8,0.025,106,64.15101753414078
0.8,0.025,107,65.69753071642884
0.8,0.025,108,66.78726945780214
0.8,0.025,109,69.30975223554746
0.8,0.025,110,70.75460662645133
0.8,0.025,111,72.44499280258532
0.8,0.025,112,74.70522048323005
0.8,0.025,113,76.80303396349093
0.8,0.025,114,79.68124356309849
0.8,0.025,115,82.63225903109723
0.8,0.025,116,86.26677229131559
0.8,0.025,117,91.2735447381896
0.8,0.025,118,96.79130710543234
0.825,0.025,1,-93.60970800315731
0.825,0.025,2,-86.2835442475825
0.825,0.025,3,-81.21448750593355
0.825,0.025,4,-78.17362354525496
0.825,0.025,5,-74.86510415932823
0.825,0.025,6,-71.398826437789
0.825,0.025,7,-69.26889626625656
0.825,0.025,8,-67.47011975849155
0.825,0.025,9,-63.08122791165398
0.825,0.025,10,-62.69864471742629
0.825,0.025,11,-60.769896774924305
0.825,0.025,12,-57.18189515150739
0.825,0.025,13,-55.55593740246586
0.825,0.025,14,-54.417057602998355
0.825,0.025,15,-51.43975733902495
0.825,0.025,16,-50.596272847359316
0.825,0.025,17,-49.02249122542561
0.825,0.025,18,-47.007608744325225
0.825,0.025,19,-45.393081228763194
0.825,0.025,20,-45.07481963980173
0.825,0.025,21,-42.68695746380688
0.825,0.025,22,-41.59327020265148
0.825,0.025,23,-41.32970553049584
0.825,0.025,24,-39.39625313966478
0.825,0.025,25,-38.73381599532608
0.825,0.025,26,-38.25454999381428
0.825,0.025,27,-36.8710606402745
0.825,0.025,28,-36.74224426047336
0.825,0.025,29,-36.54550812818
0.825,0.025,30,-35.88240185034714
0.825,0.025,31,-34.203315892052714
0.825,0.025,32,-34.09584530621937
0.825,0.025,33,-31.619711422472065
0.825,0.025,34,-30.874464797857826
0.825,0.025,35,-28.861283333912297
0.825,0.025,36,-26.23051378141139
0.825,0.025,37,-25.56044098375284
0.825,0.025,38,-21.19472935672374
0.825,0.025,39,-21.06447067900666
0.825,0.025,40,-14.96727540830409
0.825,0.025,41,-7.807588037268289
0.825,0.025,42,-7.533745166609748
0.825,0.025,43,-5.9087846585743335
0.825,0.025,44,-4.769044021551778
0.825,0.025,45,-4.246369565102029
0.825,0.025,46,-3.682152734693929
0.825,0.025,47,-2.8008258248307953
0.825,0.025,48,-2.1768487656367483
0.825,0.025,49,-1.286660342815594
0.825,0.025,50,-0.277119663527273
0.825,0.025,51,0.8342826522530942
0.825,0.025,52,2.043925839414257
0.825,0.025,53,3.3553795917010802
0.825,0.025,54,4.755290199798949
0.825,0.025,55,6.277946208076301
0.825,0.025,56,7.908060983129488
0.825,0.025,57,9.620521580296355
0.825,0.025,58,11.40961903479159
0.825,0.025,59,13.271757286802611
0.825,0.025,60,15.179064345283223
0.825,0.025,61,16.94656315933662
0.825,0.025,62,16.972215583000775
0.825,0.025,63,17.041966087938537
0.825,0.025,64,18.43264070310967
0.825,0.025,65,18.69796207905539
0.825,0.025,66,18.751046858181564
0.825,0.025,67,19.396718906149445
0.825,0.025,68,19.65625655026524
0.825,0.025,69,20.09487830928971
0.825,0.025,70,20.505697138464086
0.825,0.025,71,20.830858274840466
0.825,0.025,72,21.026546674547063
0.825,0.025,73,21.38507311381359
0.825,0.025,74,21.694457469638905
0.825,0.025,75,21.860298920965207
0.825,0.025,76,22.28864965869225
0.825,0.025,77,22.857774549680848
0.825,0.025,78,22.92315775294062
0.825,0.025,79,25.331491751707105
0.825,0.025,80,31.463557725206
0.825,0.025,81,33.066550189612116
0.825,0.025,82,35.86596180395974
0.825,0.025,83,36.390670192614344
0.825,0.025,84,38.005888430571844
0.825,0.025,85,39.88850766353806
0.825,0.025,86,40.43222980797565
0.825,0.025,87,42.23672541257188
0.825,0.025,88,42.436952634223175
0.825,0.025,89,43.7984407642592
0.825,0.025,90,45.26570897236045
0.825,0.025,91,45.45610867470442
0.825,0.025,92,46.99302563776285
0.825,0.025,93,47.48311499218423
0.825,0.025,94,47.84262745250999
0.825,0.025,95,49.72368726856589
0.825,0.025,96,50.52967964300729
0.825,0.025,97,50.907194370067984
0.825,0.025,98,51.16264735749664
0.825,0.025,99,52.8859935073789
0.825,0.025,100,53.28486842025557
0.825,0.025,101,53.5723415306228
0.825,0.025,102,54.51296912962056
0.825,0.025,103,56.7938416022851
0.825,0.025,104,59.096104148867084
0.825,0.025,105,61.58351949196518
0.825,0.025,106,64.17990932458343
0.825,0.025,107,65.49351897239725
0.825,0.025,108,67.02008005628545
0.825,0.025,109,69.44559748515293
0.825,0.025,110,70.33050468098727
0.825,0.025,111,72.88902867057436
0.825,0.025,112,74.35041622049711
0.825,0.025,113,76.99893821635528
0.825,0.025,114,79.5931940456106
0.825,0.025,115,82.66332231710135
0.825,0.025,116,86.25908866019839
0.825,0.025,117,91.27431600997888
0.825,0.025,118,96.79117223486949
0.85,0.025,1,-93.61425594543987
0.85,0.025,2,-86.2883272543936
0.85,0.025,3,-81.03695300542911
0.85,0.025,4,-78.58214320753673
0.85,0.025,5,-74.39425671196587
0.85,0.025,6,-71.23791215706031
0.85,0.025,7,-70.30897678067772
0.85,0.025,8,-66.10916795071749
0.85,0.025,9,-64.4052051827074
0.85,0.025,10,-62.609325924592085
0.85,0.025,11,-59.83169072280465
0.85,0.025,12,-57.485011990702404
0.85,0.025,13,-56.26628959580343
0.85,0.025,14,-53.42273649135679
0.85,0.025,15,-51.854289432492195
0.85,0.025,16,-50.89414349195191
0.85,0.025,17,-48.16944656750779
0.85,0.025,18,-47.60467361015189
0.85,0.025,19,-45.92355534324825
0.85,0.025,20,-44.075137470747606
0.85,0.025,21,-43.1400579784587
0.85,0.025,22,-42.08375034607603
0.85,0.025,23,-40.378489661198
0.85,0.025,24,-39.86029258005057
0.85,0.025,25,-38.993720599486366
0.85,0.025,26,-37.69859382108889
0.85,0.025,27,-37.23461147668108
0.85,0.025,28,-36.82974374721978
0.85,0.025,29,-36.31058714348582
0.85,0.025,30,-35.9122530226647
0.85,0.025,31,-34.205879049158526
0.85,0.025,32,-34.09606845777881
0.85,0.025,33,-31.621363906192514
0.85,0.025,34,-30.873548282153067
0.85,0.025,35,-28.860482538203073
0.85,0.025,36,-26.230495972540453
0.85,0.025,37,-25.560807702717625
0.85,0.025,38,-21.194585704068714
0.85,0.025,39,-21.064642720846123
0.85,0.025,40,-14.967241889985985
0.85,0.025,41,-7.808937141643852
0.85,0.025,42,-7.531261290855866
0.85,0.025,43,-5.919039647700302
0.85,0.025,44,-4.63634850842044
0.85,0.025,45,-4.454478545605028
0.85,0.025,46,-3.5453334253325295
0.85,0.025,47,-2.8614823794406306
0.85,0.025,48,-2.191632782385284
0.85,0.025,49,-1.237303195811009
0.85,0.025,50,-0.3190486962775765
0.85,0.025,51,0.8600260077528645
0.85,0.025,52,2.026914603908594
0.85,0.025,53,3.3672209837579317
0.85,0.025,54,4.748169843524863
0.85,0.025,55,6.280873130665839
0.85,0.025,56,7.907346020242386
0.85,0.025,57,9.620581490414438
0.85,0.025,58,11.409581542244396
0.85,0.025,59,13.271834079945123
0.85,0.025,60,15.179021146290737
0.85,0.025,61,16.94466910948749
0.85,0.025,62,16.97234148265897
0.85,0.025,63,17.04417401302926
0.85,0.025,64,18.428375015955325
0.85,0.025,65,18.69816473741187
0.85,0.025,66,18.75606539522544
0.85,0.025,67,19.398703459219107
0.85,0.025,68,19.646992203957538
0.85,0.025,69,20.11245038813152
0.85,0.025,70,20.486155821801646
0.85,0.025,71,20.811968789008787
0.85,0.025,72,21.091336972549428
0.85,0.025,73,21.32461631072485
0.85,0.025,74,21.7425414599045
0.85,0.025,75,21.833993145939388
0.85,0.025,76,22.289360300092824
0.85,0.025,77,22.857240083921607
0.85,0.025,78,22.923639626280632
0.85,0.025,79,25.3315511856334
0.85,0.025,80,31.463545919001618
0.85,0.025,81,33.06632113523394
0.85,0.025,82,35.86542513088529
0.85,0.025,83,36.39006981632281
0.85,0.025,84,38.00971714921436
0.85,0.025,85,39.87846377741821
0.85,0.025,86,40.442838604798936
0.85,0.025,87,42.23712202490771
0.85,0.025,88,42.44667764704377
0.85,0.025,89,43.740173327926996
0.85,0.025,90,45.276704569970484
0.85,0.025,91,45.61746783641044
0.85,0.025,92,46.84616158536831
0.85,0.025,93,47.07328023727084
0.85,0.025,94,48.66195289185296
0.85,0.025,95,49.33336785931572
0.85,0.025,96,50.10541555521828
0.85,0.025,97,50.98757263394369
0.85,0.025,98,51.83050793305319
0.85,0.025,99,52.53205804314285
0.85,0.025,100,53.14369982441388
0.85,0.025,101,53.67519388953315
0.85,0.025,102,54.58468730822091
0.85,0.025,103,56.795138803512685
0.85,0.025,104,59.09938712971923
0.85,0.025,105,61.566818490012786
0.85,0.025,106,64.15101753414065
0.85,0.025,107,65.69753071642754
0.85,0.025,108,66.78726945780213
0.85,0.025,109,69.3097522355485
0.85,0.025,110,70.75460662645162
0.85,0.025,111,72.44499280258543
0.85,0.025,112,74.70522048322869
0.85,0.025,113,76.80303396348921
0.85,0.025,114,79.68124356309774
0.85,0.025,115,82.6322590310961
0.85,0.025,116,86.26677229131579
0.85,0.025,117,91.27354473818906
0.85,0.025,118,96.79130710543197
0.875,0.025,1,-93.6097080031579
0.875,0.025,2,-86.28354424758253
0.875,0.025,3,-81.21448750593355
0.875,0.025,4,-78.17362354525575
0.875,0.025,5,-74.86510415932806
0.875,0.025,6,-71.39882643778874
0.875,0.025,7,-69.26889626625619
0.875,0.025,8,-67.47011975849186
0.875,0.025,9,-63.08122791165461
0.875,0.025,10,-62.698644717425495
0.875,0.025,11,-60.769896774923254
0.875,0.025,12,-57.18189515150699
0.875,0.025,13,-55.555937402465204
0.875,0.025,14,-54.417057602998696
0.875,0.025,15,-51.43975733902509
0.875,0.025,16,-50.596272847359316
0.875,0.025,17,-49.02249122542558
0.875,0.025,18,-47.00760874432653
0.875,0.025,19,-45.39308122876257
0.875,0.025,20,-45.07481963980182
0.875,0.025,21,-42.686957463805655
0.875,0.025,22,-41.59327020265174
0.875,0.025,23,-41.32970553049596
0.875,0.025,24,-39.39625313966407
0.875,0.025,25,-38.73381599532574
0.875,0.025,26,-38.254549993814564
0.875,0.025,27,-36.8710606402742
0.875,0.025,28,-36.74224426047312
0.875,0.025,29,-36.54550812817992
0.875,0.025,30,-35.88240185034731
0.875,0.025,31,-34.20331589205358
0.875,0.025,32,-34.09584530621953
0.875,0.025,33,-31.619711422472008
0.875,0.025,34,-30.874464797858096
0.875,0.025,35,-28.861283333912255
0.875,0.025,36,-26.23051378141112
0.875,0.025,37,-25.560440983752684
0.875,0.025,38,-21.194729356723315
0.875,0.025,39,-21.064470679006618
0.875,0.025,40,-14.96727540830372
0.875,0.025,41,-7.8075880372682605
0.875,0.025,42,-7.533745166609762
0.875,0.025,43,-5.908784658574319
0.875,0.025,44,-4.769044021551849
0.875,0.025,45,-4.246369565102171
0.875,0.025,46,-3.682152734693929
0.875,0.025,47,-2.8008258248307953
0.875,0.025,48,-2.176848765636791
0.875,0.025,49,-1.2866603428156225
0.875,0.025,50,-0.2771196635272588
0.875,0.025,51,0.8342826522531226
0.875,0.025,52,2.043925839414257
0.875,0.025,53,3.355379591701066
0.875,0.025,54,4.755290199798992
0.875,0.025,55,6.2779462080763295
0.875,0.025,56,7.908060983129545
0.875,0.025,57,9.620521580296298
0.875,0.025,58,11.409619034791604
0.875,0.025,59,13.271757286802611
0.875,0.025,60,15.179064345283095
0.875,0.025,61,16.94656315933668
0.875,0.025,62,16.972215583001034
0.875,0.025,63,17.041966087938533
0.875,0.025,64,18.43264070310977
0.875,0.025,65,18.697962079055465
0.875,0.025,66,18.751046858181663
0.875,0.025,67,19.39671890614939
0.875,0.025,68,19.656256550265326
0.875,0.025,69,20.094878309289783
0.875,0.025,70,20.505697138464328
0.875,0.025,71,20.83085827484065
0.875,0.025,72,21.02654667454736
0.875,0.025,73,21.38507311381379
0.875,0.025,74,21.694457469639246
0.875,0.025,75,21.860298920965036
0.875,0.025,76,22.288649658692123
0.875,0.025,77,22.85777454968074
0.875,0.025,78,22.92315775294091
0.875,0.025,79,25.33149175170766
0.875,0.025,80,31.46355772520559
0.875,0.025,81,33.06655018961216
0.875,0.025,82,35.865961803960026
0.875,0.025,83,36.390670192614806
0.875,0.025,84,38.00588843057163
0.875,0.025,85,39.88850766353754
0.875,0.025,86,40.432229807974494
0.875,0.025,87,42.2367254125717
0.875,0.025,88,42.43695263422166
0.875,0.025,89,43.79844076426043
0.875,0.025,90,45.265708972359974
0.875,0.025,91,45.45610867470479
0.875,0.025,92,46.993025637762685
0.875,0.025,93,47.48311499218439
0.875,0.025,94,47.84262745251085
0.875,0.025,95,49.72368726856592
0.875,0.025,96,50.52967964300669
0.875,0.025,97,50.90719437006792
0.875,0.025,98,51.16264735749561
0.875,0.025,99,52.88599350737805
0.875,0.025,100,53.28486842025538
0.875,0.025,101,53.57234153062275
0.875,0.025,102,54.512969129621354
0.875,0.025,103,56.79384160228545
0.875,0.025,104,59.09610414886716
0.875,0.025,105,61.58351949196621
0.875,0.025,106,64.17990932458375
0.875,0.025,107,65.49351897239637
0.875,0.025,108,67.02008005628605
0.875,0.025,109,69.44559748515223
0.875,0.025,110,70.33050468098602
0.875,0.025,111,72.8890286705745
0.875,0.025,112,74.35041622049683
0.875,0.025,113,76.9989382163552
0.875,0.025,114,79.59319404561055
0.875,0.025,115,82.66332231710005
0.875,0.025,116,86.2590886601982
0.875,0.025,117,91.27431600998086
0.875,0.025,118,96.7911722348696
0.9,0.025,1,-93.61425594544001
0.9,0.025,2,-86.28832725439362
0.9,0.025,3,-81.03695300542937
0.9,0.025,4,-78.58214320753693
0.9,0.025,5,-74.39425671196624
0.9,0.025,6,-71.23791215706053
0.9,0.025,7,-70.30897678067835
0.9,0.025,8,-66.10916795071869
0.9,0.025,9,-64.40520518270755
0.9,0.025,10,-62.60932592459231
0.9,0.025,11,-59.83169072280445
0.9,0.025,12,-57.48501199070229
0.9,0.025,13,-56.266289595802974
0.9,0.025,14,-53.422736491356815
0.9,0.025,15,-51.85428943249205
0.9,0.025,16,-50.89414349195182
0.9,0.025,17,-48.169446567507876
0.9,0.025,18,-47.604673610151664
0.9,0.025,19,-45.923555343248424
0.9,0.025,20,-44.075137470747606
0.9,0.025,21,-43.14005797845864
0.9,0.025,22,-42.08375034607626
0.9,0.025,23,-40.37848966119786
0.9,0.025,24,-39.8602925800506
0.9,0.025,25,-38.99372059948659
0.9,0.025,26,-37.69859382108869
0.9,0.025,27,-37.2346114766802
0.9,0.025,28,-36.8297437472193
0.9,0.025,29,-36.31058714348656
0.9,0.025,30,-35.91225302266504
0.9,0.025,31,-34.20587904915863
0.9,0.025,32,-34.096068457778934
0.9,0.025,33,-31.62136390619237
0.9,0.025,34,-30.873548282152782
0.9,0.025,35,-28.860482538202646
0.9,0.025,36,-26.23049597254048
0.9,0.025,37,-25.56080770271771
0.9,0.025,38,-21.194585704068814
0.9,0.025,39,-21.064642720846237
0.9,0.025,40,-14.967241889986113
0.9,0.025,41,-7.808937141643753
0.9,0.025,42,-7.531261290856051
0.9,0.025,43,-5.91903964770033
0.9,0.025,44,-4.636348508420426
0.9,0.025,45,-4.454478545605085
0.9,0.025,46,-3.545333425332487
0.9,0.025,47,-2.8614823794406874
0.9,0.025,48,-2.1916327823852413
0.9,0.025,49,-1.2373031958110374
0.9,0.025,50,-0.3190486962775765
0.9,0.025,51,0.8600260077528503
